191,"Requisito de Tabela de Multas: Tabela 1: GRAU CORRESPONDÊNCIA: 1 0,2% ao dia sobre o valor mensal do contrato; 2 0,4% ao dia sobre o valor mensal do contrato; 3 0,8% ao dia sobre o valor mensal do contrato; 4 1,6% ao dia sobre o valor mensal do contrato; 5 3,2% ao dia sobre o valor mensal do contrato."
192,"Requisito de Tabela de Infração: Tabela 2: INFRAÇÃO ITEM DESCRIÇÃO GRAU: 1 No caso de a empresa contratada não realizar as correções necessárias em uma API atualizada disponibilizada pelo governo; 05; 2 Em situações em que a empresa não se adequar às legislações vigentes relacionadas ao objeto; 04; 3 A estabilidade em todos os módulos funcionais é de extrema importância para o correto funcionamento do sistema. Portanto, caso ocorram instabilidades frequentes que prejudiquem o trabalho desempenhado pelos usuários, será considerado infração; 03; 4 A estabilidade nos módulos gerenciais é fundamental para garantir a eficiência da gestão do sistema. Em casos de instabilidades recorrentes que afetem a correta utilização desses módulos, será considerado infração; 02; 5 O cumprimento dos acordos de nível de serviço (SLA) estabelecidos no contrato é essencial para assegurar o bom funcionamento do sistema. Em situações em que a empresa não cumprir os prazos e metas estipulados, será considerado infração; 01."
193,"Requisito de Suspensão de Licitar: Suspensão de licitar e impedimento de contratar com o órgão, entidade ou unidade administrativa pela qual a Administração Pública Municipal opera e atua concretamente, pelo prazo de até três anos."
194,"Requisito de Declaração de Inidoneidade: Declaração de inidoneidade para licitar ou contratar com a Administração Pública Municipal, enquanto perdurarem os motivos determinantes da punição ou até que seja promovida a reabilitação perante a própria autoridade que aplicou a penalidade, que será concedida sempre que a Contratada ressarcir a Contratante pelos prejuízos causados."
195,"Requisito de Penalidades Independentes: As penalidades de multa decorrentes de fatos diversos serão consideradas independentes entre si."
196,"Requisito de Aplicação de Penalidades: A sanção de impedimento de licitar e contratar também é aplicável em quaisquer das hipóteses previstas como infração administrativa no Termo de Referência e Edital."
197,"Requisito de Penalidades Conjuntas: As sanções previstas nos subitens “A”, “C” e “D” poderão ser aplicadas à CONTRATADA juntamente com as de multa, descontando-a dos pagamentos a serem efetuados."
198,"Requisito de Penalidades para Empresas: Também ficam sujeitas às penalidades do art. 156, III e IV da Lei nº 14.133, de 2021, as empresas ou profissionais que: tenham sofrido condenação definitiva por praticar, por meio dolosos, fraude fiscal no recolhimento de quaisquer tributos; tenham praticado atos ilícitos visando a frustrar os objetivos da licitação; demonstrem não possuir idoneidade para contratar com a Administração em virtude de atos ilícitos praticados."
199,"Requisito de Processo Administrativo para Penalidades: A aplicação de qualquer das penalidades previstas realizar-se-á em processo administrativo que assegurará o contraditório e a ampla defesa à CONTRATADA, observando-se o procedimento previsto na Lei nº 14.133, de 2021, e subsidiariamente o DECRETO N.º 11.105 - de 13 de fevereiro de 2012."
200,"Requisito de Comunicação de Penalidades: Após o devido processo legal, as penalidades serão aplicadas pela autoridade competente que deverá comunicar à Subsecretaria de Licitações e Compras - SSLICOM todas as ocorrências para fins de cadastramento e demais providências."
201,"Requisito de Autoridade Competente: Entende-se por autoridade competente a (s) secretaria (s) responsável (is) por cada módulo ou sistema."
202,"Requisito de Descontos de Multas: Os valores das multas aplicadas previstas no item 17.4.2, alínea “b”, incisos I a V, poderão ser descontados dos pagamentos devidos pela Administração."
203,"Requisito de Recurso para Penalidades: Da aplicação das penalidades definidas no item 17.1, alíneas “a”, “b”, “c” e “d”, caberá recurso no prazo de 5 (cinco) dias úteis, contados da intimação."
204,"Requisito de Pedido de Reconsideração: Da aplicação da penalidade definida na alínea “d” do item 17.1, caberá pedido de reconsideração no prazo de 10 (dez) dias úteis, contados da intimação."
205,"Requisito de Direção de Recursos: O recurso ou pedido de reconsideração relativo às penalidades acima dispostas será dirigido à autoridade gestora da despesa, a qual decidirá o recurso no prazo de 05 (cinco) dias úteis e o pedido de reconsideração, no prazo de 10 (dez) dias úteis."
206,"Requisito de Glosa no Pagamento: A fim de garantir o cumprimento efetivo dos critérios estabelecidos no contrato para a contratação do sistema de informação descrito no tópico OBJETO, a CONTRATADA ficará sujeita à glosa no pagamento das notas fiscais, nas situações descritas abaixo."
207,"Requisito de Glosa por SLA: O cumprimento dos acordos de nível de serviço (SLA) estabelecidos no contrato é essencial para assegurar o bom funcionamento do sistema. Em situações em que a empresa não cumprir os prazos e metas estipulados, será aplicado a GLOSA; GLOSA de 2,5% da nota fiscal mensal."
208,"Requisito de Glosa por Estabilidade em Módulos Gerenciais: A estabilidade nos módulos gerenciais é fundamental para garantir a eficiência da gestão do sistema. Em casos de instabilidades recorrentes que afetem a correta utilização desses módulos, será aplicado a GLOSA; GLOSA de 5% da nota fiscal mensal."
209,"Requisito de Glosa por Estabilidade em Módulos Funcionais: A estabilidade em todos os módulos funcionais é de extrema importância para o correto funcionamento do sistema. Portanto, caso ocorram instabilidades frequentes que prejudiquem o atendimento adequado aos usuários, será aplicado a GLOSA; GLOSA de 10% da nota fiscal mensal."
210,"Requisito de Glosa por Legislação: Em situações em que a empresa não se adequar às legislações vigentes relacionadas à gestão do objeto contratado; GLOSA de 20% da nota fiscal mensal."
211,"Requisito de Glosa por API: No caso de a empresa contratada não realizar as correções necessárias em uma API atualizada disponibilizada pelo governo; GLOSA de 30% da nota fiscal mensal."
212,"Requisito de Pagamentos após Liquidação: Os pagamentos deverão ser efetuados após a regular liquidação da despesa, nos termos do art. 63 da Lei Federal nº 4.320/64, observado o disposto no art. 141 da Lei Federal nº 14.133/2021."
213,"Requisito de Prazo para Pagamento: O pagamento será em até 30 (trinta) dias e creditado diretamente na conta corrente, agência e Banco, de titularidade do Contratado, o qual ocorrerá posteriormente à data de apresentação da competente nota fiscal eletrônica/fatura, junto ao setor responsável da Unidade Gestora Requisitante, e em anexo a esta, o atestado de fiscalização emitido por servidor que será designado como responsável pela fiscalização do contrato."
214,"Requisito de Emissão de Nota Fiscal: A Nota Fiscal ou Fatura deverá ser emitida em moeda corrente do país, e, obrigatoriamente estar acompanhada da comprovação da regularidade fiscal, constatada por meio de consulta on-line aos sítios eletrônicos oficiais ou à documentação mencionada no art. 68 da Lei Federal nº 14.133/2021."
215,"Requisito de Recebimento Definitivo: A emissão da Nota Fiscal ou Fatura será precedida do recebimento definitivo do objeto ou de cada parcela, mediante atestação, que não poderá ser realizada pelo ordenador de despesas, nos termos do art. 140, I, alínea “b”, da Lei Federal nº 14.133/2021."
216,"Requisito de Glosa Parcial: Quando houver glosa parcial do objeto, o Contratante deverá comunicar ao Contratado para que emita Nota Fiscal ou Fatura com o valor exato dimensionado."
217,"Requisito de Autorização de Uso de Nota Fiscal: Para efeito de cada pagamento a nota fiscal/fatura deverá estar acompanhada da autorização de uso da nota fiscal eletrônica, em duas vias emitidas através do site www.nfe.fazenda.gov.br, digitando a chave de acesso descrita no DANFE."
218,"Requisito de Documentação para Pagamento: No caso da não apresentação da documentação de que trata o item anterior ou estando o objeto em desacordo com as especificações e demais exigências do contrato, fica a administração autorizada a não efetuar o pagamento, em sua integralidade, fazendo-o somente quando forem processadas as alterações e retificações determinadas, sem prejuízo da aplicação, à contratada, das penalidades previstas."
219,"Requisito de Verificação de Habilitação: Recebida a Nota Fiscal ou Fatura, o órgão competente deverá realizar consulta, de forma on-line aos sítios eletrônicos oficiais, para verificar: a) a manutenção das condições de habilitação exigidas pelo instrumento convocatório; b) se o Contratado foi penalizado com as sanções de declaração de inidoneidade ou impedimento de licitar e contratar com o Poder Público, observadas as abrangências de aplicação; e c) eventuais ocorrências impeditivas indiretas, hipótese na qual o gestor deverá verificar se houve fraude por parte das empresas apontadas no Relatório de Ocorrências Impeditivas Indiretas."
220,"Requisito de Notificação de Irregularidade: Constatando-se a situação de irregularidade do Contratado, será providenciada sua notificação, por escrito, para que, no prazo de 15 (quinze) dias úteis, regularize sua situação ou, no mesmo prazo, apresente sua defesa. O prazo poderá ser prorrogado uma vez, por igual período, a critério do Contratante."
221,"Requisito de Comunicação de Inadimplência: Não havendo regularização ou sendo a defesa considerada improcedente, a contratante deverá comunicar aos órgãos responsáveis pela fiscalização da regularidade fiscal quanto à inadimplência da contratada, bem como quanto à existência de pagamento a ser efetuado, para que sejam acionados os meios pertinentes e necessários para garantir o recebimento de seus créditos."
222,"Requisito de Rescisão Contratual: Persistindo a irregularidade, a contratante deverá adotar as medidas necessárias à rescisão contratual nos autos do processo administrativo correspondente, assegurada à contratada a ampla defesa."
223,"Requisito de Pagamento Normal: Havendo a efetiva execução do objeto, os pagamentos serão realizados normalmente, até que se decida pela rescisão do contrato, caso a contratada não regularize sua situação de habilitação."
224,"Requisito de Descontos de Pagamentos: A Unidade Requisitante poderá descontar do pagamento importâncias que, a qualquer título, lhes sejam devidas pelo fornecedor, por força da contratação."
225,"Requisito de Não Correr Juros: Quando ocorrer a situação prevista no subitem anterior, não correrá juros ou atualizações monetárias de natureza qualquer, sem prejuízo de outras penalidades previstas."
226,"Requisito de Sobrestamento de Pagamento: Havendo erro na apresentação da Nota Fiscal ou dos documentos pertinentes à contratação, ou, ainda, circunstância que impeça a liquidação da despesa, como, por exemplo, obrigação financeira pendente, decorrente de penalidade imposta ou inadimplência, o pagamento ficará sobrestado até que a Contratada providencie as medidas saneadoras. Nesta hipótese, o prazo para pagamento iniciar-se-á após a comprovação da regularização da situação, não acarretando qualquer ônus para a Contratante."
227,"Requisito de Data do Pagamento: Será considerada data do pagamento o dia em que constar como emitida a ordem bancária para pagamento."
228,"Requisito de Retenção Tributária: Quando do pagamento, será efetuada a retenção tributária prevista na legislação aplicável."
229,"Requisito de Simples Nacional: A Contratada regularmente optante pelo Simples Nacional, nos termos da Lei Complementar nº 123/2006, não sofrerá a retenção tributária quanto aos impostos e contribuições abrangidos por aquele regime. No entanto, o pagamento ficará condicionado à apresentação de comprovação, por meio de documento oficial, de que faz jus ao tratamento tributário favorecido previsto na referida Lei Complementar."
230,"Requisito de Atraso de Pagamento: Ocorrendo atraso de pagamento por culpa exclusiva da Unidade Requisitante, o pagamento será realizado acrescido de atualização financeira e sua apuração se fará desde a data de seu vencimento até a data do efetivo pagamento, e os juros de mora serão calculados à taxa de 0,5% (meio por cento) ao mês."
231,"Requisito de Fatura Suplementar: Para a hipótese definida no item anterior, a contratada fica obrigada a emitir fatura suplementar, identificando de forma clara que se trata de valor pertinente à atualização financeira originária de pagamento de fatura em atraso por inadimplemento do Município."
232,"Requisito de Recolhimento do ISSQN: O ISSQN, se devido, será recolhido, na forma do Código Tributário Municipal vigente e da Lei 10.630 de 30.12.03, caso não haja comprovação do recolhimento junto ao Município sede da contratada."
233,"Requisito de Retenção do Imposto de Renda: A retenção do Imposto de Renda na Fonte e da Contribuição Previdenciária será feita em conformidade com o disposto nas Instruções Normativas/Manuais disponibilizados no site da PJF na página do Controle Interno."
234,"Requisito de Impugnação ao Edital: Até 03 (três) dias úteis antes da data designada para a abertura da sessão pública, qualquer pessoa poderá impugnar este Edital e/ou apresentar pedido de esclarecimento."
235,"Requisito de Forma Eletrônica: A IMPUGNAÇÃO e/ou PEDIDO DE ESCLARECIMENTO DEVERÃO ser feitos EXCLUSIVAMENTE por FORMA ELETRÔNICA no sistema www.portaldecompraspublicas.com.br."
236,"Requisito de Modificação do Edital: Acolhida a impugnação, que implique em eventual modificação no edital, culminará na definição e publicação de nova data para a realização do certame."
237,"Requisito de Suspensão de Prazos: As impugnações e pedidos de esclarecimentos não suspendem os prazos previstos no certame, salvo quando se amolda ao art. 55, parágrafo 1º, da Lei Federal nº 14.133/2021."
238,"Requisito de Efeito Suspensivo: A concessão de efeito suspensivo à impugnação é medida excepcional e deverá ser motivada pelo Pregoeiro, nos autos do processo de licitação."
239,"Requisito de Respostas a Pedidos: As respostas aos pedidos de esclarecimentos serão divulgadas pelo sistema e vincularão os participantes e a administração."
240,"Requisito de Registro de Respostas: As respostas às impugnações e aos esclarecimentos solicitados, bem como outros avisos de ordem geral, serão cadastradas no sítio www.portaldecompraspublicas.com.br, sendo de responsabilidade dos licitantes, seu acompanhamento."
241,"Requisito de Firmar Impugnação: A petição de impugnação apresentada por empresa deve ser firmada por aquele que tem poderes de representação com login e senha no sistema de operacionalização do certame."
242,"Requisito de Transferência de Data: Não havendo expediente ou ocorrendo qualquer fato superveniente que impeça a realização do certame na data marcada, a sessão será automaticamente transferida para o primeiro dia útil subsequente, no mesmo horário anteriormente estabelecido, desde que não haja comunicação em contrário, pelo Pregoeiro."
243,"Requisito de Julgamento de Propostas: No julgamento das propostas e da habilitação, o Pregoeiro poderá sanar erros ou falhas que não alterem a substância das propostas, dos documentos e sua validade jurídica, mediante despacho fundamentado, registrado em ata e acessível a todos, atribuindo-lhes validade e eficácia para fins de habilitação e classificação."
244,"Requisito de Homologação: A homologação do resultado desta licitação não implicará direito à contratação."
245,"Requisito de Interpretação das Normas: As normas disciplinadoras da licitação serão sempre interpretadas em favor da ampliação da disputa entre os interessados, desde que não comprometam o interesse da Administração, o princípio da isonomia, a finalidade e a segurança da contratação."
246,"Requisito de Custos das Propostas: Os licitantes assumem todos os custos de preparação e apresentação de suas propostas e a Administração não será, em nenhum caso, responsável por esses custos, independentemente da condução ou do resultado do processo licitatório."
247,"Requisito de Contagem de Prazos: Na contagem dos prazos estabelecidos neste Edital e seus Anexos, excluir-se-á o dia do começo e incluir-se-á o do vencimento, observadas as disposições do art. 183 da Lei Federal nº 14.133/2021. Só se iniciam e vencem os prazos em dias de expediente na Administração."
248,"Requisito de Exigências Formais: O desatendimento de exigências formais não essenciais não importará o afastamento do licitante, desde que seja possível o aproveitamento do ato, observados os princípios da isonomia e do interesse público."
249,"Requisito de Fidelidade das Informações: O licitante é o responsável pela fidelidade e legitimidade das informações prestadas e dos documentos apresentados em qualquer fase da licitação."
250,"Requisito de Falsidade de Documentos: A falsidade de qualquer documento apresentado ou a inverdade das informações nele contidas implicará a imediata desclassificação do proponente que o tiver apresentado, ou, caso tenha sido o vencedor, a rescisão do contrato ou do documento equivalente, sem prejuízo das demais sanções cabíveis."
251,"Requisito de Divergência entre Disposições: Em caso de divergência entre disposições deste Edital e de seus anexos ou demais peças que compõem o processo, prevalecerá as deste Edital."
252,"Requisito de Revogação da Licitação: A Autoridade Competente, poderá revogar esta licitação por razões de interesse público decorrente de fato superveniente que constitua óbice manifesto e incontornável, ou anulá-lo por ilegalidade, de ofício ou por provocação de terceiros, salvo quando for viável a convalidação do ato ou do procedimento viciado, desde que observados os princípios da ampla defesa e contraditório."
253,"Requisito de Extinção do Contrato: A anulação da licitação induz à extinção do contrato."
254,"Requisito de Anulação por Ilegalidade: A anulação da licitação por motivo de ilegalidade não gera obrigação de indenizar."
255,"Requisito de Diligência do Pregoeiro: É facultado ao Pregoeiro, em qualquer fase desta licitação, promover diligência destinada a esclarecer ou completar a instrução do processo, vedada a inclusão posterior de informação ou de documentos que deveriam ter sido apresentados para fins de classificação e habilitação."
256,"Requisito de Ética durante Licitação: Os licitantes e o contratado devem observar e fazer observar, por seus fornecedores e subcontratados, se admitida à subcontratação, o mais alto padrão de ética durante todo o processo de licitação, de contratação e de execução do objeto contratual."
257,"Requisito de Práticas Corruptas: Para os propósitos do item 20.12, definem-se as seguintes práticas: a) Prática Corrupta: Oferecer, dar, receber ou solicitar, direta ou indiretamente, qualquer vantagem com o objetivo de influenciar a ação de servidor público no processo de licitação ou na execução do contrato."
258,"Requisito de Práticas Fraudulentas: b) Prática Fraudulenta: A falsificação ou omissão dos fatos, com o objetivo de influenciar o processo de licitação ou de execução do contrato."
259,"Requisito de Práticas Concertadas: c) Prática Concertada: Esquematizar ou estabelecer um acordo entre dois ou mais licitantes, com ou sem o conhecimento de representantes ou prepostos do órgão licitador, visando estabelecer preços em níveis artificiais e não-competitivos."
260,"Requisito de Práticas Coercitivas: d) Prática Coercitiva: Causar danos ou ameaçar causar dano, direta ou indiretamente, às pessoas ou sua propriedade, visando influenciar sua participação em um processo licitatório ou afetar a execução do contrato."
261,"Requisito de Práticas Obstrutivas: e) Prática Obstrutiva: Destruir, falsificar, alterar ou ocultar provas em inspeções ou fazer declarações falsas aos representantes do organismo financeiro multilateral, com o objetivo de impedir materialmente a apuração de alegações de prática prevista acima; atos cuja intenção seja impedir materialmente o exercício do direito de o organismo financeiro multilateral promover inspeção."
262,"Requisito de Foro: Para dirimir quaisquer questões decorrentes do procedimento licitatório, elegem as partes o Foro da cidade de Juiz de Fora/MG, com renúncia expressa a qualquer outro por mais privilegiado que seja."
263,"Requisito de Esclarecimentos sobre Dúvidas: Esclarecimentos em relação a eventuais dúvidas de interpretação do presente Edital poderão ser obtidos junto a SSLICOM/SELICON pelo e-mail cpl@pjf.mg.gov.br ou pelo telefone: (32) 3690-8188/8187, nos dias úteis no horário das 09 às 11 horas ou 15 às 17 horas."
264,"Requisito de Casos Omissos: Os casos omissos relativos à aplicabilidade do presente Edital serão sanados pela SELICON/SSLICOM, obedecida a legislação vigente."
265,"Requisito de Acompanhamento de Resultados: O acompanhamento dos resultados, recursos e atos pertinentes a este edital poderão ser consultados no endereço: https://www.portaldecompraspublicas.com.br e no Portal Nacional de Contratações Públicas (PNCP)."
266,"Requisito de Anexos: Integram este Edital, para todos os fins e efeitos, os seguintes anexos: Anexo A – Termo de Referência e Orçamento Estimado (em arquivo digital anexo); Anexo B – Minuta de Contrato."
267,"Requisito de Serviços de Prestação Continuada: Licença de uso, atualizações, manutenções e suporte."
268,"Requisito de Planejamento do Projeto: Detalhamento das várias etapas que vão da implantação (instalação, migrações, configurações, treinamentos etc.), testes e operação assistida."
269,"Requisito de Metodologia de Trabalho: A metodologia e organização de trabalho deverá considerar que toda implantação será gerida de forma projetada com ciclo de vida definido."
270,"Requisito de Levantamento de Requisitos: A cada OS emitida pela CONTRATANTE, fica a cargo da contratada a execução de todo o ciclo de vida do desenvolvimento/implantação de sistemas."
271,"Requisito de Gerenciamento de Atividades: Todas as atividades e ações da contratada devem ser gerenciadas pela equipe técnica definida pela CONTRATANTE."
272,"Requisito de Prazo de Implantação: O prazo de implantação será definido em comum acordo entre as partes, de acordo com o tamanho e complexidade de cada módulo, sendo o prazo máximo em até 60 dias corridos, a partir da abertura da OS."
273,"Requisito de Prorrogação de Prazo: O definido no item anterior, poderá ser prorrogado a critério da CONTRATANTE."
274,"Requisito de Instalação do Sistema: O sistema, com todas as suas funcionalidades, bem como seu Banco de Dados, deve estar instalado em um Data Center sob as Leis Brasileiras, podendo ser este da CONTRATADA, ou Data Center locado pela CONTRATADA."
275,"Requisito de Cópias de Segurança: Cópias de segurança deverão ser mantidas em data center diferente de onde o sistema está instalado."
276,"Requisito de Customização Visual: Customização da identificação visual do sistema para a Prefeitura de Juiz de Fora."
277,"Requisito de Idioma das Interfaces: Todas as interfaces gráficas e documentação de ajuda do sistema informatizado deverão ser disponibilizados em idioma português do Brasil."
278,"Requisito de Migração de Dados: A migração de dados é o processo de transferência dos dados corporativos dos sistemas da Administração Pública Direta do Município de Juiz de Fora/MG, observado o Decreto Federal nº 10.540/2020 e legislações pertinentes, para a base de dados do novo sistema."
279,"Requisito de Extração de Dados: Processo de captura dos dados do banco de dados e outras fontes dos sistemas existentes nos referidos órgãos, podendo ser sistemas legados e planilhas de controle dos usuários."
280,"Requisito de Validação de Dados: Processo de limpeza/saneamento dos dados (detecção e correção de dados incorretos, incompletos, corrompidos ou duplicados), enriquecimento dos dados, validação lógica e física dos dados e a adequação dos mesmos ao formato dos dados utilizado pela solução."
281,"Requisito de Carga de Dados: Os dados extraídos e validados do legado são inseridos na base de dados da solução."
282,"Requisito de Responsabilidade pela Migração: Todas as etapas de migração serão de responsabilidade da CONTRATADA, sendo a CONTRATANTE responsável pelas validações."
283,"Requisito de Migração de Dados Históricos: Há previsão para migração de dados históricos de sistemas existentes para a solução, principalmente aqueles mandatórios para o funcionamento correto das regras de negócio."
284,"Requisito de Plano de Migração: A CONTRATADA deverá confeccionar um Plano de Migração a ser aprovado pelo CONTRATANTE, conforme modelo que será estabelecido no momento da definição do Planejamento de Implantação."
285,"Requisito de Estrutura de Arquivos: Estrutura de arquivos, nos formatos necessários a serem utilizados na importação dos dados."
286,"Requisito de Tratamento de Informações: Definir a forma de tratamento das informações necessárias ao sistema que não são contempladas nos sistemas legados da CONTRATANTE."
287,"Requisito de Validação e Importação: Ferramentas de validação e importação etapas de geração de amostragens de dados para validação pelos usuários e pela equipe técnica da CONTRATANTE para cada módulo migrado."
288,"Requisito de Carga em Homologação: A carga será efetuada em ambiente de homologação."
289,"Requisito de Preservação de Dados: A migração não pode causar nenhuma perda de dados existentes nos sistemas legados."
290,"Requisito de Relatórios de Migração: A CONTRATADA deverá produzir relatórios, intermediários e finais, com os resultados das migrações com volume de dados migrados com sucesso e relação exaustiva dos dados não migrados associados ao respectivo motivo da rejeição."
291,"Requisito de Arquivos de Log de Erro: Além dos relatórios, os aplicativos de carga da CONTRATADA deverão produzir arquivos de log de erro com a identificação dos tipos de ocorrências."
292,"Requisito de Ação da CONTRATANTE: Para dados obrigatórios no sistema e que não existam ou estão incompletos/inconsistentes nos sistemas legados, verificado pela CONTRATADA, a CONTRATANTE definirá, a ação a ser tomada para efetuar o correto preenchimento do dado."
293,"Requisito de Correções após Homologação: Após a homologação final da migração, quaisquer correções ou complementação de informações, de responsabilidade da CONTRATADA, deverão ser corrigidas sem ônus adicional para o CONTRATANTE."
294,"Requisito de Sigilo: A CONTRATADA é integralmente responsável pela manutenção de sigilo sobre quaisquer informações e dados acessados no período de migração."
295,"Requisito de Parametrização: Fica a cargo da CONTRATADA realizar todas as configurações, customizações e parametrizações do sistema."
296,"Requisito de Ajustes do Sistema: A CONTRATADA deverá ajustar o sistema de acordo com as particularidades operacionais da CONTRATANTE."
297,"Requisito de Customizações Necessárias: A CONTRATADA deverá realizar todas as customizações necessárias no sistema, conforme as especificações estabelecidas no Termo de Referência e Edital."
298,"Requisito de Manutenção de Integrações: A CONTRATADA deverá, obrigatoriamente, a qualquer tempo de contrato, manter as integrações do sistema/módulo – sem custo adicional para a CONTRATANTE."
299,"Requisito de Integração com Sistema de Gestão: O sistema deverá possuir integração com o Sistema de Gestão Tributária da PJF."
300,"Requisito de Treinamento: Será necessário treinamento à equipe que atuará com a solução, com duração mínima de 40 horas."
301,"Requisito de Responsabilidade pelo Treinamento: Após a instalação do sistema a CONTRATADA será responsável pelo treinamento dos usuários designados pela CONTRATANTE."
302,"Requisito de Local do Treinamento: Esta etapa deverá ser realizada nas dependências da Prefeitura, ou em outro local indicado pela CONTRATANTE."
303,"Requisito de Conteúdo do Treinamento: A CONTRATADA deverá definir o conteúdo programático e o quantitativo do treinamento necessário à capacitação e transferência de conhecimento ao público-alvo."
304,"Requisito de Treinamento Prático: O treinamento deverá ser baseado no uso prático do sistema, utilizando uma base de dados de testes que permita a entrada de dados."
305,"Requisito de Prazo para Treinamento: Os treinamentos devem ser concluídos em até 15 (quinze) dias antes da entrada do sistema/módulo em produção."
306,"Requisito de Material Didático: O material didático utilizado nos treinamentos deverá ser fornecido pela CONTRATADA à Prefeitura de Juiz de Fora por meio eletrônico."
307,"Requisito de Cópias do Material: A CONTRATADA fornecerá cópias do material didático para cada participante do curso."
308,"Requisito de Infraestrutura Física: A infraestrutura física (sala, equipamentos, projetor etc.) será de responsabilidade da Prefeitura de Juiz de Fora."
309,"Requisito de Despesas dos Treinamentos: Toda despesa decorrente dos treinamentos será de exclusiva responsabilidade da CONTRATADA."
310,"Requisito de Capacitação dos Instrutores: Os instrutores deverão ser altamente capacitados e conhecer todo o sistema e possuir experiência prática de utilização do mesmo."
311,"Requisito de Novos Treinamentos: A CONTRATADA deverá promover novos treinamentos sempre que forem feitos, por força de lei ou atualizações tecnológicas realizadas."
312,"Requisito de Comprovação de Eficácia: O treinamento deverá apresentar sistema que comprove a sua eficácia, seja por realização de provas e testes em ambiente digital, seja por emissão de certificado."
313,"Requisito de Cronograma de Treinamentos: A CONTRATADA também deverá manter um cronograma de treinamentos para reciclagem dos usuários e novos treinamentos em caso de novos integrantes da equipe da CONTRATANTE."
314,"Requisito de Manuais de Instruções: A contratada deverá disponibilizar manuais de instruções operacionais de todos os módulos."
315,"Requisito de Canal de Dúvidas: A contratada deverá disponibilizar no ambiente dos usuários externos canal de perguntas e respostas frequentes."
316,"Requisito de Acessibilidade: utilizar o atributo “alt” para descrever a função de cada elemento visual aplicado às páginas web."
317,"Requisito de Acessibilidade: utilizar mapas client-side (o tag “map”) e texto para as regiões a serem selecionadas pelo apontador do mouse (“áreas clicáveis”) nas páginas web."
318,"Requisito de Acessibilidade: incluir legendas e transcrições para os áudios e descrições para os vídeos aplicados nas páginas web."
319,"Requisito de Acessibilidade: utilizar textos que façam sentido fora do seu contexto, por exemplo, não empregar textos como o 'clique aqui', utilizar, 'ir para a página principal'."
320,"Requisito de Acessibilidade: utilizar cabeçalhos, listas e uma estrutura consistente nas páginas web, bem como código CSS para formatar o layout, quando se aplicar, de forma que nenhuma informação fique sem sentido e sem a devida formatação."
321,"Requisito de Acessibilidade: empregar semanticamente as tags “html”, proporcionando melhor capacidade de leitura do código das páginas web por softwares do tipo leitores de tela e/ou buscadores."
322,"Requisito de Acessibilidade: sumarizar o conteúdo ou, então, utilizar o atributo “longdesc” para gráficos e diagramas."
323,"Requisito de Acessibilidade: dispor de conteúdo alternativo para o caso de scripts, applets e plug-ins estarem desabilitados ou não serem suportados pelo navegador (web browser)."
324,"Requisito de Acessibilidade: usar sempre a tag “noframes” e adotar o emprego de títulos significativos."
325,"Requisito de Acessibilidade: tornar compreensível a leitura linha a linha dos conteúdos das páginas web, admitindo o emprego do item exclusivamente para tabulação de dados e não como recurso de estruturação das páginas web."
326,"Requisito de Acessibilidade: criar teclas de atalho para as principais funções das páginas web, por exemplo: menu, conteúdo, busca, etc."
327,"Requisito de Acessibilidade: garantir que todo o conteúdo das páginas web deverá ser controlado pelo usuário, sem permitir que sejam feitas atualizações de conteúdo (do tipo refresh de tela), de forma automatizada, ou qualquer atualização nas páginas web sem que haja a real interação do usuário."
328,"Requisito de Acessibilidade: assegurar que as páginas web funcionarão nos principais navegadores disponíveis no mercado."
329,"Requisito de Acessibilidade: assegurar que todas as informações apresentadas nas páginas web em cores, também sejam compreensíveis sem a referida aplicação da cor, e que a combinação de cores entre o fundo e o primeiro plano das páginas web seja suficientemente contrastante."
330,"Requisito de Negócio: O sistema deverá possuir mecanismo de geração da NFS-e e RPA-e que registre a prestação de serviços por meio de acesso “On-Line” e “Web Service”, permitindo o cálculo e o recolhimento do ISSQN de acordo com a legislação vigente."
331,"Requisito de Negócio: O sistema deverá contemplar as seguintes funcionalidades: Recepção e Processamento de Lotes de RPS; Consulta de Situação de Lote de RPS; Consulta de NFS-e e RPA-e por RPS; Consulta de Lote de RPS; Geração de NFS-e RPA-e; Consulta de NFS-e RPA-e; Cancelamento de NFS-e RPA-e; Substituição de NFS-e RPA-e; Correção de NFS-e RPA-e; Consulta de Empresas Autorizadas a Emitir NFS-e e Consulta de Profissionais Autônomos; Parametrização de períodos de cancelamento, substituição e correção de NFS-e e RPA-e."
332,"Requisito de Negócio: O sistema da NFS-e deverá atender as condições técnicas de funcionamento, estrutura de dados e esquemas, em conformidade com as especificações do Modelo de Integração da ABRASF, adotando a versão mais atual, adequando, ainda, as especificidades da Legislação Municipal."
333,"Requisito de Negócio: O sistema da NFS-e deverá também estar integrado para que na emissão da NFS-e seja gerada automaticamente a escrituração no livro fiscal, agilizando o cumprimento das obrigações principal e acessória."
334,"Requisito de Negócio: O sistema deverá garantir que no ato de emissão, cancelamento ou substituição de uma NFS-e seja enviado de forma automatizada uma correspondência eletrônica (e-mail) ao tomador do serviço."
